source_series_key,authority_key,regime_code,population_scope,sector_scope,publication_model,series_url,resource_resolution_status,verified_date,notes
forli-cesena-combined,forli-cesena,WL-REGIME-L190-2012,listed_and_applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/forli-cesena/evidenza/white-list,landing_page_resolved,2026-09-13,"Current official landing page directly revalidated 13 September 2026 and exposes one combined White List attachment dated 11 September 2026. Repeat fetches are byte-identical (SHA-256 f18e1980e6f7f5bc2ac55a55926ab7a221f290fc7a40f5d0781eef4885455468); the 69-page source yields 749 observations spanning listed, renewal/update-in-progress and avvio-istruttoria/pending states with fail-closed anomaly handling documented in docs/sources/forli-cesena-operational-check-2026-09-13.md."
frosinone-applicants,frosinone,WL-REGIME-L190-2012,applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/frosinone/evidenza/white-list,landing_page_resolved,2026-09-13,"Current official landing page and applicant PDF directly revalidated 13 September 2026. The byte-pinned 37-page edition updated 2 September 2026 yields exactly 475 pending observations. Five continuation fragments, including one reviewed identifier continuation, are handled fail-closed; malformed source dates and blank outcome cells remain raw and uninferred."
frosinone-listed,frosinone,WL-REGIME-L190-2012,listed,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/frosinone/evidenza/white-list,landing_page_resolved,2026-09-13,Current official landing page and listed-company PDF directly revalidated 13 September 2026. The byte-pinned 91-page edition updated 2 September 2026 yields exactly 761 observations: 529 listed and 232 renewal/update in progress. Forty-four continuation row fragments belong to forty logical company records; malformed official dates and raw identifiers remain uninferred.
genova-applicants,genova,WL-REGIME-L190-2012,applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/genova/elenco-imprese-iscritte-white-list,direct_series_page_resolved,2026-09-12,Current official Genova page directly verified 12 September 2026; it separately exposes the applicant PDF dated 10 September 2026. The byte-pinned 20-page attachment yields exactly 110 pending observations; split-table reconstruction and malformed-date handling are documented in docs/sources/genova-operational-check-2026-09-12.md.
genova-listed,genova,WL-REGIME-L190-2012,listed,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/genova/elenco-imprese-iscritte-white-list,direct_series_page_resolved,2026-09-12,Current official Genova page directly verified 12 September 2026; it separately exposes the listed-company PDF dated 10 September 2026. The byte-pinned 114-page attachment yields 652 observations (528 listed; 124 renewal/update in progress); reviewed layout exceptions and raw malformed source values are documented in docs/sources/genova-operational-check-2026-09-12.md.
gorizia-applicants,gorizia,WL-REGIME-L190-2012,applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/gorizia/evidenza/white-list,landing_page_resolved,2026-09-13,Official landing page revalidated 13 September 2026. Applicant PDF is byte-pinned at SHA-256 befe7ed054e0cfe9dda48c8dec59f843b569019e40b925d6d5d1fcec19021c7c and yields exactly ten pending observations from ten positively verified identifier/name anchors.
gorizia-listed,gorizia,WL-REGIME-L190-2012,listed,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/gorizia/evidenza/white-list,landing_page_resolved,2026-09-13,Official landing page revalidated 13 September 2026. Listed DOCX is byte-pinned at SHA-256 680f0822f56ce7499a5d3f6c9e524d3d33b631feca51886e57e70fdf9e5fbd6d and yields exactly 117 grouped observations from 186 sector rows: 86 listed and 31 renewal/update in progress; exact reviewed blank-expiry and malformed-date evidence remains fail-closed.
grosseto-applicants,grosseto,WL-REGIME-L190-2012,applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/grosseto/evidenza/white-list,landing_page_resolved,2026-09-19,Current official Grosseto page directly reverified 19 September 2026 and positively exposes the applicant XLSX. Two independent cache-bypassed captures were byte-identical at SHA-256 814b53753a5ec3cb962d63564b24d0f0b5104f47213d160dca8218a102028248. Conservative repeated-section grouping yields 12 pending observations from 35 section rows.
grosseto-listed,grosseto,WL-REGIME-L190-2012,listed,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/grosseto/evidenza/white-list,landing_page_resolved,2026-09-19,Current official Grosseto page directly reverified 19 September 2026 and positively exposes the listed-company XLSX. Two independent cache-bypassed captures were byte-identical at SHA-256 4e5221c25c669c062dd8512ea77bdf5760130bc8f1c2bcdb9ef456b66f5f6c18. Conservative repeated-section grouping yields 406 listed-side observations from 762 section rows.
imperia-applicants,imperia,WL-REGIME-L190-2012,applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/imperia/evidenza/white-list,landing_page_resolved,2026-09-19,"Current official Imperia landing directly reverified 19 September 2026 and positively exposes the applicant legacy Word attachment under the label ELENCO DITTE CHE HANNO PRESENTATO ISTANZA DI ISCRIZIONE. Two independent cache-bypassed captures were byte-identical at SHA-256 e1c93ece7e919e1b3f7c6cf2cd399e7585bcef5e7713876b0a9662de642b60f9. The reviewed table yields 131 observations: 117 source-explicit subsequent enrolments, 6 pending, 5 cancellation-related and 3 other/unknown; no applicant population or legal status is inferred from absence."
imperia-listed,imperia,WL-REGIME-L190-2012,listed,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/imperia/evidenza/white-list,landing_page_resolved,2026-09-19,Current official Imperia landing directly reverified 19 September 2026 and positively exposes the listed-company XLSX under the label ELENCO DELLE DITTE ISCRITTE WL. Two independent cache-bypassed captures were byte-identical at SHA-256 9716cf0571946f5e39d90b177c41e7919957eb88adb71cf22fd928b73c615a3f. Conservative repeated-section grouping yields 142 observations from 246 section rows: 105 listed and 37 renewal/update in progress.
laquila-applicants,laquila,WL-REGIME-L190-2012,applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/laquila/white-list-elenchi-imprese,landing_page_resolved,2026-09-18,"Current official landing page directly re-verified 18 September 2026 and last updated 11 September 2026. Two independent cache-bypassed captures of the current applicant PDF are byte-identical and yield exactly 276 positive applicant observations, represented conservatively as pending because the source publishes only istruttoria text. Structured identifier coverage is 273/276; the three malformed source identifiers remain raw-only. Exact evidence is documented in docs/sources/laquila-operational-check-2026-09-18.md."
laquila-listed,laquila,WL-REGIME-L190-2012,listed,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/laquila/white-list-elenchi-imprese,landing_page_resolved,2026-09-18,Current official landing page directly re-verified 18 September 2026 and last updated 11 September 2026. Two independent cache-bypassed captures of the current listed PDF are byte-identical and yield exactly 419 observations: 209 listed and 210 renewal/update in progress. Structured identifier coverage is 417/419; two malformed source identifiers and one reviewed malformed expiry token remain unrepaired. Exact evidence is documented in docs/sources/laquila-operational-check-2026-09-18.md.
lecce-applicants,lecce,WL-REGIME-L190-2012,applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/lecce/evidenza/white-list,landing_page_resolved,2026-09-18,Current official landing page directly verified 18 September 2026 and exposing the applicant PDF labelled updated 9 September 2026. Independent attachment captures are byte-identical and yield exactly 90 pending observations; exact evidence is documented in docs/sources/lecce-operational-check-2026-09-18.md.
lecce-listed,lecce,WL-REGIME-L190-2012,listed,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/lecce/evidenza/white-list,landing_page_resolved,2026-09-18,"Current official landing page directly verified 18 September 2026 and exposing the listed PDF labelled updated 9 September 2026. Independent attachment captures are byte-identical; exact source identity, 1,783 sector-row/825 observation boundary and anomaly handling are documented in docs/sources/lecce-operational-check-2026-09-18.md."
lecco-applicants,lecco,WL-REGIME-L190-2012,applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/lecco/white-list-elenco-imprese-iscritte,landing_page_resolved,2026-09-15,Current official Lecco page and Allegato B directly revalidated 15 September 2026. The byte-pinned 14 September edition yields exactly 26 applicant-event observations: 22 pending and 4 rejected/denied. Repeated Edilnord applications remain three distinct positively evidenced events; exact evidence is documented in docs/sources/lecco-operational-check-2026-09-15.md.
lecco-listed,lecco,WL-REGIME-L190-2012,listed,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/lecco/white-list-elenco-imprese-iscritte,landing_page_resolved,2026-09-15,Current official Lecco page and Allegato A directly revalidated 15 September 2026. The byte-pinned 14 September edition yields exactly 230 listed-side observations: 201 listed and 29 renewal/update in progress. Two malformed source identifiers and the single genuinely blank activity cell for Termoidraulica are preserved without inferential repair; exact evidence is documented in docs/sources/lecco-operational-check-2026-09-15.md.
lodi-applicants,lodi,WL-REGIME-L190-2012,applicant,all,linked_series_page,https://prefettura.interno.gov.it/it/prefetture/lodi/evidenza/white-list,landing_page_resolved,2026-09-18,Official Lodi landing page remains the positive publication surface for the requesting-company Google Sheet. Two independent no-cache CSV exports on 18 September 2026 remain byte-identical to SHA-256 55aeab7e809cb90cc1ebd1ad9c1f08db78e91648a2c2e1a2b603188c77846228; the four source-backed applicant observations are unchanged. Exact evidence is documented in docs/sources/lodi-operational-check-2026-09-18.md.
lodi-listed,lodi,WL-REGIME-L190-2012,listed,all,linked_series_page,https://prefettura.interno.gov.it/it/prefetture/lodi/evidenza/white-list,landing_page_resolved,2026-09-18,Official Lodi landing page remains the positive publication surface for the registered-company Google Sheet. Two independent no-cache CSV exports on 18 September 2026 are byte-identical at SHA-256 a9f6a0977ce0d1a26a6a86450643496cc70f2a1a3eba017e89812eb6f203276e. Exact comparison with the approved 16 September capture shows three status-marker changes only; 291 statutory-section memberships still group to 169 public observations. Exact evidence is documented in docs/sources/lodi-operational-check-2026-09-18.md.
lucca-applicants,lucca,WL-REGIME-L190-2012,applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/lucca/elenco-imprese-iscritte-e-richiedenti,landing_page_resolved,2026-09-19,"Current official Lucca page directly re-verified 19 September 2026 and positively exposes the dedicated applicant PDF marked Aggiornato al 08/09/2026. Exact bytes, denominator and conservative anomaly handling are documented in docs/sources/lucca-operational-check-2026-09-19.md."
lucca-listed,lucca,WL-REGIME-L190-2012,listed,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/lucca/elenco-imprese-iscritte-e-richiedenti,landing_page_resolved,2026-09-19,"Current official Lucca page directly re-verified 19 September 2026 and positively exposes the dedicated listed PDF marked Aggiornato al 11/09/2026. Exact bytes, denominator and conservative status/identifier handling are documented in docs/sources/lucca-operational-check-2026-09-19.md."
macerata-applicants,macerata,WL-REGIME-L190-2012,applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/macerata/white-list-elenco-imprese-iscritte,landing_page_resolved,2026-09-19,Current official Macerata page positively exposes the applicant attachment labelled presentazioni al 21 agosto 2026. Two independent cache-bypassed captures were byte-identical. The pinned edition yields 84 source observations: 83 pending and one explicitly marked Iscritta il 14/08/2026; the malformed source application date 27/01/206 is retained raw without repair.
macerata-listed,macerata,WL-REGIME-L190-2012,listed,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/macerata/white-list-elenco-imprese-iscritte,landing_page_resolved,2026-09-19,"Current official Macerata page positively exposes the listed attachment labelled iscrizioni al 21 agosto 2026. Two independent cache-bypassed captures were byte-identical. Exact source-identity grouping across 2,150 company×section rows yields 1,274 observations; malformed identifiers and non-standard expiry cells remain conservative raw evidence."
matera-applicants,matera,WL-REGIME-L190-2012,applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/matera/evidenza/white-list,landing_page_resolved,2026-09-20,"Current official Matera landing positively exposes the request/update XLSX labelled updated to 31 July 2026. Two independent cache-bypassed captures are byte-identical at SHA-256 e4dae926800d1c513e1274b8ae45267337987eaa5b62b1581cbbcc56f6da898c; the 90-row source boundary validates as 41 pending and 49 renewal/update in progress, with 90 structured identifiers. Exact evidence is documented in docs/sources/matera-operational-check-2026-09-20.md."
matera-listed,matera,WL-REGIME-L190-2012,listed,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/matera/evidenza/white-list,landing_page_resolved,2026-09-20,"Current official Matera landing positively exposes the listed XLSX labelled updated to 31 July 2026. Two independent cache-bypassed captures are byte-identical at SHA-256 4a2a3fad0711f9d3c159d78c93210983b9f1699c2810d8154b60d8fc5d958d3f; all 248 source observations validate as listed, with complete structured identifiers and explicit listing/expiry dates. Exact evidence is documented in docs/sources/matera-operational-check-2026-09-20.md."
messina-applicants,messina,WL-REGIME-L190-2012,applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/messina/evidenza/white-list,landing_page_resolved,2026-09-18,Current official landing page directly verified 18 September 2026 and exposing the applicant PDF labelled 11 September 2026. Independent attachment captures are byte-identical and yield exactly 154 pending observations; structured identifier coverage is 153/154 with one reviewed blank source identifier. Exact evidence is documented in docs/sources/messina-operational-check-2026-09-18.md.
messina-listed,messina,WL-REGIME-L190-2012,listed,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/messina/evidenza/white-list,landing_page_resolved,2026-09-18,Current official landing page directly verified 18 September 2026 and exposing the listed PDF labelled 11 September 2026; the PDF itself states last update 10 September 2026. Independent attachment captures are byte-identical and yield exactly 880 observations: 663 listed and 217 renewal/update in progress. Exact evidence is documented in docs/sources/messina-operational-check-2026-09-18.md.
milano-combined,milano,WL-REGIME-L190-2012,listed_and_applicant,all,custom_web_application,https://prefettura.interno.gov.it/it/prefetture/milano/evidenza/white-list,landing_page_resolved,2026-09-18,"Official mutable combined table re-verified later on 18 September 2026: repeated captures were byte-identical at SHA-256 b92945af542b89ca99122d60a6f2d1c4c22359bb2c1bbe7c40672c7738bbc58a (969,548 bytes), with the same 4,208 sector rows and 2,611 logical observations. No identities were added or removed; ten retained pending identities are now source-explicitly listed, giving 948 listed / 516 renewal-update / 1,147 pending. The registered-only sibling was independently byte-identical at SHA-256 20714806f285559da9bbfb51203e7329e990112224643bcb6a0bed7a473ef8e2 (561,860 bytes), with 1,464 identities exactly matching the combined non-pending set. See docs/sources/milano-source-transition-2026-09-18-b929.md."
modena-post-sisma-applicants,modena,WL-REGIME-ER-SISMA-2012,applicant,special_regime,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/modena/white-list-elenchi-provinciali-ed-elenchi-ricostruzione-post-sisma,landing_page_resolved,2026-09-17,Current official Modena landing page verified 17 September 2026 positively exposes a distinct post-earthquake applicant attachment. Two independent captures were byte-identical; the source yields 432 source-sector rows and 430 exact pending observations. Exact byte identity and grouping rules are documented in docs/sources/modena-operational-check-2026-09-17.md.
modena-post-sisma-listed,modena,WL-REGIME-ER-SISMA-2012,listed,special_regime,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/modena/white-list-elenchi-provinciali-ed-elenchi-ricostruzione-post-sisma,landing_page_resolved,2026-09-17,"Current official Modena landing page verified 17 September 2026 positively exposes a distinct post-earthquake registered-company attachment. Two independent captures were byte-identical; the source yields 2,927 source-sector rows and 1,679 exact logical observations. Exact byte identity, grouping rules and reviewed malformed-date evidence are documented in docs/sources/modena-operational-check-2026-09-17.md."
modena-provincial-applicants,modena,WL-REGIME-L190-2012,applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/modena/white-list-elenchi-provinciali-ed-elenchi-ricostruzione-post-sisma,landing_page_resolved,2026-09-17,Current official Modena landing page verified 17 September 2026; the ordinary provincial applicant attachment was captured twice independently with identical bytes. It yields 803 source-sector rows and 502 exact pending observations. Exact byte identity and grouping rules are documented in docs/sources/modena-operational-check-2026-09-17.md.
modena-provincial-listed,modena,WL-REGIME-L190-2012,listed,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/modena/white-list-elenchi-provinciali-ed-elenchi-ricostruzione-post-sisma,landing_page_resolved,2026-09-17,"Current official Modena landing page verified 17 September 2026; the ordinary provincial registered-company attachment was captured twice independently with identical bytes. It yields 2,174 source-sector rows and 1,181 exact logical observations. Exact byte identity, grouping rules and reviewed malformed-date evidence are documented in docs/sources/modena-operational-check-2026-09-17.md."
napoli-applicants,napoli,WL-REGIME-L190-2012,applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/napoli/white-list-elenco-imprese-richiedenti,direct_series_page_resolved,2026-09-14,Dedicated official applicant page positively defines the applicant population; the current byte-pinned 11 September 2026 PDF yields exactly 2571 source observations under the fail-closed parser. Exact identity and reviewed exceptions are documented in docs/sources/napoli-operational-check-2026-09-13.md.
napoli-listed,napoli,WL-REGIME-L190-2012,listed,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/napoli/white-list-elenco-imprese-iscritte,direct_series_page_resolved,2026-09-14,Dedicated official registered-company page exposes the current 11 September 2026 PDF; the byte-pinned edition yields exactly 2259 source observations under the fail-closed parser. Exact identity and reviewed exceptions are documented in docs/sources/napoli-operational-check-2026-09-13.md.
padova-applicants,padova,WL-REGIME-L190-2012,applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/padova/white-list-elenco-imprese-richiedenti,direct_series_page_resolved,2026-09-14,Dedicated official applicant page positively defines the applicant population; the current byte-pinned PDF yields exactly 174 pending source observations under the fail-closed parser. Exact identity and reviewed extraction exceptions are documented in docs/sources/padova-operational-check-2026-09-14.md.
padova-listed,padova,WL-REGIME-L190-2012,listed,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/padova/white-list-elenco-imprese-iscritte,direct_series_page_resolved,2026-09-14,Dedicated official registered-company page exposes the current byte-pinned PDF; the fail-closed parser yields exactly 831 source observations. Exact identity plus status semantics and reviewed source anomalies are documented in docs/sources/padova-operational-check-2026-09-14.md.
palermo-applicants,palermo,WL-REGIME-L190-2012,applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/palermo/evidenza/white-list,landing_page_resolved,2026-09-19,Current official Palermo landing positively exposes the applicant PDF explicitly marked Ultima modifica: 17/09/2026. Two independent cache-bypassed captures are byte-identical at SHA-256 82dd288c21c85ea563c75cbfc8346c528b603e54c3a78283a0ae67983e97f2f5; the complete numbered population yields 609 pending observations with 606 structured identifiers. Exact evidence is documented in docs/sources/palermo-operational-check-2026-09-19.md.
palermo-listed,palermo,WL-REGIME-L190-2012,listed,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/palermo/evidenza/white-list,landing_page_resolved,2026-09-19,"Current official Palermo landing positively exposes the listed PDF explicitly marked Ultima modifica: 18/09/2026. Two independent cache-bypassed captures are byte-identical at SHA-256 2349d3ae3dcd37e5da7fc5fdec1326a9408e00fcc0b3b78b0a0809ad75c0837f; 929 observations validate as 486 listed and 443 renewal/update in progress, with source numbering gaps and malformed fields preserved without repair. Exact evidence is documented in docs/sources/palermo-operational-check-2026-09-19.md."
parma-applicants,parma,WL-REGIME-L190-2012,applicant,requested_sectors,periodic_pdf,https://prefettura.interno.gov.it/it/prefetture/parma/evidenza/white-list,landing_page_resolved,2026-09-06,Applicant series is separately published.
parma-listed,parma,WL-REGIME-L190-2012,listed,all,periodic_pdf,https://prefettura.interno.gov.it/it/prefetture/parma/evidenza/white-list,landing_page_resolved,2026-09-06,PDF includes section legal name address CF/PIVA registration and expiry dates.
perugia-applicants,perugia,WL-REGIME-L190-2012,applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/perugia/evidenza/white-list,landing_page_resolved,2026-09-14,Current official landing page directly verified and byte-pinned on 14 September 2026; it positively exposes the requesting-company PDF at 3 September 2026. The fail-closed parser yields exactly 1213 logical observations and preserves the finite reviewed anomaly population documented in docs/sources/perugia-operational-check-2026-09-14.md.
perugia-listed,perugia,WL-REGIME-L190-2012,listed,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/perugia/evidenza/white-list,landing_page_resolved,2026-09-14,Current official landing page directly verified and byte-pinned on 14 September 2026; it positively exposes the registered-company PDF at 3 September 2026. The fail-closed parser yields exactly 1016 grouped observations from 1854 statutory-section rows; exact structure and anomaly evidence are documented in docs/sources/perugia-operational-check-2026-09-14.md.
pesaro-urbino-combined,pesaro-e-urbino,WL-REGIME-L190-2012,listed_and_applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/pesaro-urbino/white-list-elenco-imprese-iscritte,direct_series_page_resolved,2026-09-10,Official page and current PDF verified 10 September 2026; the PDF explicitly covers enrolled and requesting companies and is dated 31 August 2026. Row-level semantics and byte identity are documented in docs/sources/pesaro-urbino-operational-check-2026-09-10.md.
pisa-applicants,pisa,WL-REGIME-L190-2012,applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/pisa/white-list-elenco-imprese-iscritte-e-richiedenti-iscrizione,landing_page_resolved,2026-09-15,Current official page and Allegato B directly reverified 15 September 2026. The page marker is 8 September 2026; the byte-pinned one-page PDF yields 18 applicant observations. Exact source identity and parser boundaries are documented in docs/sources/pisa-operational-check-2026-09-15.md.
pisa-listed,pisa,WL-REGIME-L190-2012,listed,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/pisa/white-list-elenco-imprese-iscritte-e-richiedenti-iscrizione,landing_page_resolved,2026-09-15,Current official page and Allegato A directly reverified 15 September 2026. The page marker is 8 September 2026; the byte-pinned six-page PDF yields 398 listed observations. Exact source identity and parser boundaries are documented in docs/sources/pisa-operational-check-2026-09-15.md.
pisa-renewal-update,pisa,WL-REGIME-L190-2012,listed,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/pisa/white-list-elenco-imprese-iscritte-e-richiedenti-iscrizione,landing_page_resolved,2026-09-15,Current official page directly reverified 15 September 2026 and separately exposes the byte-pinned 'in aggiornamento' attachment with 33 observations. It is supplementary evidence for the listed/renewal side of the ordinary register. Exact boundaries are documented in docs/sources/pisa-operational-check-2026-09-15.md.
pistoia-applicants,pistoia,WL-REGIME-L190-2012,applicant,requested_sectors,html_table,https://prefettura.interno.gov.it/it/prefetture/pistoia/white-list-elenco-imprese-richiedenti-liscrizione,direct_series_page_resolved,2026-09-06,Applicant table exposes requested activity application date and outcome.
pistoia-listed,pistoia,WL-REGIME-L190-2012,listed,per_sector,html_table,https://prefettura.interno.gov.it/it/prefetture/pistoia/white-list-elenco-imprese-iscritte,direct_series_page_resolved,2026-09-06,Listed HTML table is organised by section and exposes registration/expiry/update fields.
pordenone-provincial-applicants,pordenone,WL-REGIME-L190-2012,applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/pordenone/white-list-elenco-ditte-iscritte,landing_page_resolved,2026-09-20,Current official Pordenone page verified 20 September 2026; Section XI is explicitly the applicant list and its byte-pinned PDF yields 32 observations. Exact immutable evidence and anomaly handling are documented in docs/sources/pordenone-operational-check-2026-09-20.md.
pordenone-provincial-listed,pordenone,WL-REGIME-L190-2012,listed,all,sector_specific_attachments,https://prefettura.interno.gov.it/it/prefetture/pordenone/white-list-elenco-ditte-iscritte,landing_page_resolved,2026-09-20,"Current official Pordenone page verified 20 September 2026; Sections I-X are the listed-company sector publications, each independently byte-pinned. Exact source identities and fail-closed parser boundary are documented in docs/sources/pordenone-operational-check-2026-09-20.md."
potenza-combined,potenza,WL-REGIME-L190-2012,listed_and_applicant,all,custom_web_application,https://www.utgpotenza.it/_whitelist.php,linked_application_resolved,2026-09-20,"Current official UTG Potenza web application revalidated 20 September 2026 by two independent complete byte-identical captures at raw SHA-256 aeac0b690c28fa84d317d52d79382b4b9e51de9a4c7cbfef2a841bd9a7aa1d6a; the strict production parser yields 1,034 observations (215 listed, 376 pending, 443 renewal/update in progress) with semantic approval 5f8d3c7deada39f95b1da000c727b9c1f5e42bf7fe3deff06cb0ff825b1bf389. Against the approved 17 September boundary, source id 237 is the sole missing id, with no new ids and no status changes among surviving ids. The source disappearance is not interpreted as revocation, cancellation, denial, withdrawal or other legal effect."
ravenna-combined,ravenna,WL-REGIME-L190-2012,listed_and_applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/ravenna/evidenza/white-list,landing_page_resolved,2026-09-20,"Current official Ravenna page reverified 20 September 2026 exposes exactly one attachment labelled Nuova tabella unica aggiornata. Two independent cache-bypassed GETs were byte-identical at SHA-256 8d249118ca1fc90cb744a5a630a3c991eee44a963576a031596c9209910ac555. The combined table positively carries DATA PRIMA RICHIESTA and DATA ISCRIZIONE/RINNOVO fields, and the fail-closed parser yields 706 observations (430 listed, 212 renewal/update in progress, 63 pending, 1 other/unknown). Exact evidence and reviewed extraction exceptions are documented in docs/sources/ravenna-operational-check-2026-09-20.md."
roma-applicants,roma,WL-REGIME-L190-2012,applicant,all,linked_series_page,https://prefettura.interno.gov.it/it/prefetture/roma/white-list-elenco-imprese-richiedenti-iscrizione,direct_series_page_resolved,2026-09-15,"Dedicated current official applicant-company page revalidated 15 September 2026. Its current 142-page PDF is internally dated 14 September 2026 and byte-pinned at the approved SHA-256; the parser yields exactly 2,259 observations. Exact source identity and fail-closed parser boundary are documented in docs/sources/roma-operational-check-2026-09-15.md."
roma-listed,roma,WL-REGIME-L190-2012,listed,all,linked_series_page,https://prefettura.interno.gov.it/it/prefetture/roma/white-list-elenco-imprese-iscritte,direct_series_page_resolved,2026-09-15,"Dedicated current official registered-company page revalidated 15 September 2026. Its current 168-page PDF is internally dated 14 September 2026 and byte-pinned at the approved SHA-256; the parser yields exactly 2,169 observations. Exact source identity and fail-closed parser boundary are documented in docs/sources/roma-operational-check-2026-09-15.md."
sassari-combined,sassari,WL-REGIME-L190-2012,listed_and_applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/sassari/evidenza/white-list,landing_page_resolved,2026-09-15,"Current official Sassari White List page and combined workbook directly revalidated 15 September 2026 by two byte-identical no-cache GETs. The byte-pinned 31 August edition exposes listed, first-time applicant and renewal/update semantics in one physical table and yields exactly 478 source observations. Malformed dates, malformed identifiers, the reviewed apparent office/identifier column swap and nonstandard source statuses remain source-faithful and uninferred; exact evidence is documented in docs/sources/sassari-operational-check-2026-09-15.md."
siracusa-applicants,siracusa,WL-REGIME-L190-2012,applicant,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/siracusa/evidenza/white-list,landing_page_resolved,2026-09-20,"Current official Siracusa landing positively exposes the applicant PDF. Two independent cache-bypassed captures are byte-identical at SHA-256 c2e49fa6dc16da383c017b1c4ebed7c493d8013d53ea58d813fe4b4187375ba2; the reviewed 104-observation boundary validates as 104 pending, with 102 strict identifiers and 103 normalised application dates. Exact evidence is documented in docs/sources/siracusa-operational-check-2026-09-20.md."
siracusa-listed,siracusa,WL-REGIME-L190-2012,listed,all,periodic_attachment,https://prefettura.interno.gov.it/it/prefetture/siracusa/evidenza/white-list,landing_page_resolved,2026-09-20,"Current official Siracusa landing positively exposes the registered-company PDF. Two independent cache-bypassed captures are byte-identical at SHA-256 90e6bc87e6a3c6cfc46871473565fae8858d252e4be7787915a21978b0b963a9; the reviewed 315-observation boundary validates as 246 listed, 67 renewal/update in progress and 2 other/unknown, with 312 strict identifiers and 315 explicit expiry dates. Exact evidence is documented in docs/sources/siracusa-operational-check-2026-09-20.md."
taranto-applicants,taranto,WL-REGIME-L190-2012,applicant,all,html_table,https://prefettura.interno.gov.it/it/prefetture/taranto/elenco-imprese-richiedenti-liscrizione-nella-white-list,direct_series_page_resolved,2026-09-18,"Current dedicated official applicant HTML table directly verified 18 September 2026. Repeated independent captures are byte-identical and the table yields exactly 212 pending observations. Exact semantic approval, identifier coverage and date handling are documented in docs/sources/taranto-operational-check-2026-09-18.md."
taranto-listed,taranto,WL-REGIME-L190-2012,listed,all,html_table,https://prefettura.interno.gov.it/it/prefetture/taranto/white-list-elenco-imprese-iscritte,direct_series_page_resolved,2026-09-18,"Current dedicated official registered-company HTML table directly verified 18 September 2026. Repeated independent captures are byte-identical and the table yields exactly 388 observations: 212 listed and 176 renewal/update in progress. Exact semantic approval, identifier anomalies and malformed-date handling are documented in docs/sources/taranto-operational-check-2026-09-18.md."
